codigo,descricao,salario_medio_atual,modelo_vencedor,score,previsao_5,previsao_10,previsao_15,previsao_20,tendencia_salarial,tendencia_mercado
861115,Operador de Central Termoeletrica,3651.0,XGBoost,0.9999616127341152,3640.572998046875,3640.572998046875,3640.572998046875,3640.572998046875,Estável,RETRAÇÃO LEVE
861120,Operador de Reator Nuclear,,NoData_Fallback,0.0,,,,,Sem dados,Sem dados
861205,Operador de Subestacao,3105.8888888888887,XGBoost,0.9999708835199929,3102.9462890625,3102.9462890625,3102.9462890625,3102.9462890625,Estável,CRESCIMENTO LEVE
862105,Foguista (Locomotivas a Vapor),1334.75,XGBoost,0.9999696954735369,1334.6787109375,1334.6787109375,1334.6787109375,1334.6787109375,Estável,RETRAÇÃO LEVE
862110,Maquinista de Embarcacoes,1901.0,XGBoost,0.999960017398569,1899.556640625,1899.556640625,1899.556640625,1899.556640625,Estável,RETRAÇÃO LEVE
862115,Operador de Bateria de Gas de Hulha,1315.75,Prophet,0.9999999999915681,1377.6591531239042,1439.5681746728083,1501.4771962217123,1563.3862177706164,Crescente,CRESCIMENTO LEVE
862120,Operador de Caldeira,1519.8888888888887,XGBoost,0.9999657963653772,1517.7047119140625,1517.7047119140625,1517.7047119140625,1517.7047119140625,Estável,RETRAÇÃO LEVE
862130,Operador de Compressor de Ar,1751.0,XGBoost,0.9999627315915197,1747.343505859375,1747.343505859375,1747.343505859375,1747.343505859375,Estável,RETRAÇÃO LEVE
862140,Operador de Estacao de Bombeamento,1396.9794672586017,XGBoost,0.9999713244996111,1396.105224609375,1396.105224609375,1396.105224609375,1396.105224609375,Estável,RETRAÇÃO LEVE
862150,"Operador de Maquinas Fixas, em Geral",1488.7882162543265,XGBoost,0.9999694702476013,1487.0084228515625,1487.0084228515625,1487.0084228515625,1487.0084228515625,Estável,RETRAÇÃO LEVE
862155,"Operador de Utilidade (Producao e Distribuicao de Vapor, Gas, Oleo, Combustivel, Energia, Oxigenio)",1510.8896103896104,XGBoost,0.9999693324702386,1510.523681640625,1510.523681640625,1510.523681640625,1510.523681640625,Estável,CRESCIMENTO LEVE
862160,Operador de Abastecimento de Combustivel de Aeronave,2086.333333333333,XGBoost,0.9999771696908923,2085.5087890625,2085.5087890625,2085.5087890625,2085.5087890625,Estável,CRESCIMENTO LEVE
862205,"Operador de Estacao de Captacao, Tratamento e Distribuicao de Agua",1320.6959647495362,XGBoost,0.9999714458422642,1320.4671630859375,1320.4671630859375,1320.4671630859375,1320.4671630859375,Estável,RETRAÇÃO LEVE
862305,Operador de Estacao de Tratamento de Agua e Efluentes,1421.6357943309163,XGBoost,0.9999688445663992,1419.595703125,1419.595703125,1419.595703125,1419.595703125,Estável,CRESCIMENTO LEVE
862310,"Operador de Forno de Incineracao no Tratamento de Agua, Efluentes e Residuos Industriais",1302.0,XGBoost,0.9999607505519231,1302.24267578125,1302.24267578125,1302.24267578125,1302.24267578125,Estável,RETRAÇÃO LEVE
862405,"Operador de Instalacao de Extracao, Processamento, Envasamento e Distribuicao de Gases",1856.8035714285713,XGBoost,0.9999659056628274,1855.619140625,1855.619140625,1855.619140625,1855.619140625,Estável,RETRAÇÃO LEVE
862505,Operador de Instalacao de Refrigeracao,1632.75,XGBoost,0.9999624669949339,1630.24609375,1630.24609375,1630.24609375,1630.24609375,Estável,CRESCIMENTO LEVE
862510,Operador de Refrigeracao com Amonia,1404.3333333333335,XGBoost,0.9999690775382802,1402.202880859375,1402.202880859375,1402.202880859375,1402.202880859375,Estável,RETRAÇÃO LEVE
862515,Operador de Instalacao de Ar-Condicionado,1577.6125,XGBoost,0.9999678450892415,1575.90478515625,1575.90478515625,1575.90478515625,1575.90478515625,Estável,CRESCIMENTO LEVE
910105,Encarregado de Manutencao Mecanica de Sistemas Operacionais,2718.6534923828685,XGBoost,0.9999698555945485,2713.868896484375,2713.868896484375,2713.868896484375,2713.868896484375,Estável,RETRAÇÃO LEVE
910110,"Supervisor de Manutencao de Aparelhos Termicos, de Climatizacao e de Refrigeracao",1759.2857142857142,XGBoost,0.9999706430223438,1759.2286376953125,1759.2286376953125,1759.2286376953125,1759.2286376953125,Estável,RETRAÇÃO LEVE
910115,"Supervisor de Manutencao de Bombas, Motores, Compressores e Equipamentos de Transmissao",2771.375,XGBoost,0.999970686079334,2769.538818359375,2769.538818359375,2769.538818359375,2769.538818359375,Estável,CRESCIMENTO LEVE
910120,Supervisor de Manutencao de Maquinas Graficas,1375.5,Linear,1.0,4125.5,6875.5,9625.5,12375.5,Crescente,RETRAÇÃO LEVE
910125,Supervisor de Manutencao de Maquinas Industriais Texteis,4600.0,XGBoost,0.999963966774787,4582.4384765625,4582.4384765625,4582.4384765625,4582.4384765625,Estável,CRESCIMENTO LEVE
910130,Supervisor de Manutencao de Maquinas Operatrizes e de Usinagem,2886.3714285714286,XGBoost,0.9999662378126536,2884.401123046875,2884.401123046875,2884.401123046875,2884.401123046875,Estável,RETRAÇÃO LEVE
910205,Supervisor da Manutencao e Reparacao de Veiculos Leves,1902.21783625731,XGBoost,0.9999741365856426,1901.9027099609375,1901.9027099609375,1901.9027099609375,1901.9027099609375,Estável,CRESCIMENTO LEVE
910210,Supervisor da Manutencao e Reparacao de Veiculos Pesados,2513.352272727273,XGBoost,0.9999707859068204,2513.0908203125,2513.0908203125,2513.0908203125,2513.0908203125,Estável,RETRAÇÃO LEVE
910905,Supervisor de Reparos Linhas Ferreas,1890.625,XGBoost,0.9999690313433793,1886.8125,1886.8125,1886.8125,1886.8125,Estável,RETRAÇÃO LEVE
910910,Supervisor de Manutencao de Vias Ferreas,1302.0,Linear,1.0,1302.0,1302.0,1302.0,1302.0,Estável,RETRAÇÃO LEVE
911105,Mecanico de Manutencao de Bomba Injetora (Exceto de Veiculos Automotores),1283.925,XGBoost,0.9999607639712527,1280.8896484375,1280.8896484375,1280.8896484375,1280.8896484375,Estável,RETRAÇÃO LEVE
911110,Mecanico de Manutencao de Bombas,1493.9833333333333,XGBoost,0.999969693104378,1492.357421875,1492.357421875,1492.357421875,1492.357421875,Estável,RETRAÇÃO LEVE
911115,Mecanico de Manutencao de Compressores de Ar,2067.5,XGBoost,0.9999619560504922,2062.85888671875,2062.85888671875,2062.85888671875,2062.85888671875,Estável,CRESCIMENTO LEVE
911120,Mecanico de Manutencao de Motores Diesel (Exceto de Veiculos Automotores),1568.163594470046,XGBoost,0.9999698584792536,1566.6107177734375,1566.6107177734375,1566.6107177734375,1566.6107177734375,Estável,CRESCIMENTO LEVE
911125,Mecanico de Manutencao de Redutores,1466.3999999999999,Prophet,0.9999999179581289,2371.2483100644768,3276.5085922184317,4181.768874372386,5087.524917907586,Crescente,CRESCIMENTO LEVE
